merged_image_id,source_archive,source_frame_id,source_ordinal,image_name,width,height,box_count,yolo_label_path,image_file_present,image_sha256
883,dilara.zip,103,104,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0066.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0066.txt,true,1dcc086d737f0d96863c1d4763914eca4cb688cdb99e76ef70a3c904dc611a85
884,dilara.zip,104,105,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0067.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0067.txt,true,8abc4f17e703e9a1f24ee0d027b57c6948fd9fd22f606dbc91966b98ccfb340d
885,dilara.zip,105,106,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0068.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0068.txt,true,4c5bbf7534a4d1fb6eb7c0786dc60a463cd0e1ad0855c4773e632d2aa3081eea
886,dilara.zip,106,107,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0069.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0069.txt,true,fd5900064983bbed6574b476ccfc8561e70bc7869eecf14cb4c8b0ddaad7bc6a
887,dilara.zip,107,108,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0070.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0070.txt,true,bb4b6bebdfe3855b03c26b26de57dbeb0141bdfdfdf6175dc11301bcb671aa12
888,dilara.zip,108,109,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0071.jpg,1920,1080,3,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0071.txt,true,32cb280291dbd281c2bca37a8e4286725980e485ab5cb22541e9cb775af08e9a
889,dilara.zip,109,110,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0072.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0072.txt,true,810fd9145a98138fb389d9a770e1b8b889524044a7e4a3406cfd3de47d9dca0d
890,dilara.zip,110,111,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0073.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0073.txt,true,53bbbe62c27cda0e43e7c9e4de66e65612dcc14990ca4b30bccbf421acaf1ead
891,dilara.zip,111,112,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0074.jpg,1920,1080,5,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0074.txt,true,9ba1fc73318464aa5919d1dc60ef98700b9b522b2fb7b0144cd816bd5612188d
892,dilara.zip,112,113,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0075.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0075.txt,true,8124a0da6ade63993ba366be14d5089baebb784dd0ea1f40db65f87ccf1b875e
893,dilara.zip,113,114,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0076.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0076.txt,true,486ed74193062896ecc1fa27d41847fe403bac1622ece07506de7e4d37ef253c
894,dilara.zip,114,115,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0077.jpg,1920,1080,3,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0077.txt,true,ee386a807258cac8e9e7239f006d027ea03d477ffbdbabb84e517c1eb392ebc9
895,dilara.zip,115,116,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0078.jpg,1920,1080,4,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0078.txt,true,7999fc5be902ee12523ceda59dc4be6562dc32811b05f44ced90413ee03f9390
896,dilara.zip,116,117,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0079.jpg,1920,1080,4,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0079.txt,true,36befdb3d3340926bc9a376ee0fc0f95c270a85011a8a07a5e5a8131d31bc749
897,dilara.zip,117,118,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0080.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0080.txt,true,accd479698ed107b3002dfe6bce50f009b5f564ca814ac63564292eeb8a2954a
898,dilara.zip,118,119,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0081.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0081.txt,true,9822adc8befff4b3ed2e074afd799635d088d5c9b9313d0313fdb83b90b0a9c9
899,dilara.zip,119,120,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0082.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0082.txt,true,b760647801f14825f07f3df5ce9310122499fedb33c3037c90e35bd010724623
900,dilara.zip,120,121,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0083.jpg,1920,1080,5,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0083.txt,true,2c7008265ff018a4d6b26a6a2e3c63aa50f2162d6d566dcccfb4e836a1d365c6
901,dilara.zip,121,122,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0084.jpg,1920,1080,6,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0084.txt,true,96105826e5eb2044e57409c7f8d64d56cab28871122929b198841e9205f16df5
902,dilara.zip,122,123,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0085.jpg,1920,1080,4,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0085.txt,true,c2160a9345bf327215025f9e7587887348003d56574119859c0788b52a2f14c9
903,dilara.zip,123,124,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0086.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0086.txt,true,b4b4b2e9ebf89d875b76651b3fe4953f1d65829a796e7c093c8544d029375b61
904,dilara.zip,124,125,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0087.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0087.txt,true,e1a83a44bf1ab97b7763cc18803de0f2cfd75f2912dbb5a6fe8d5e9ec9e96d9d
905,dilara.zip,125,126,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0088.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0088.txt,true,e98f66bde828b2bd485c8c8a4c80e2e7f4b90e61e952201bb6c87bdd629f391d
906,dilara.zip,126,127,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0089.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0089.txt,true,5dc9c6ed030fadb102146b94a5bfbfc66d7fae8a9a59cff67b284108228c0917
907,dilara.zip,127,128,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0090.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0090.txt,true,61868d7fef55aa58b43df394bfe8ea930b60b56a578a4a63982396b51926e7d0
908,dilara.zip,128,129,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0091.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0091.txt,true,c8c33876a82f40f9112cc750b38b230a806d8fa006f30addf2e6c1148388f0d9
909,dilara.zip,129,130,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0092.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0092.txt,true,5628507fa1936d94adcb7b729e6934589b67285080d755081befd8e6a6312250
910,dilara.zip,130,131,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0093.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0093.txt,true,1c32bd5ae91048f613114ed847baf6c6d09a9fc97b270fccc44b55296a25ddc6
911,dilara.zip,131,132,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0094.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0094.txt,true,d3d24f62a19f5f6655dba8cd6d6dbfa3c0ccaa9fb8356e00693d9660a3b0f5b3
912,dilara.zip,132,133,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0095.jpg,1920,1080,3,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0095.txt,true,9b85993226ea4074dab44796ac1b13ae84f018fc66e52c49e956a5632675b15b
913,dilara.zip,133,134,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0097.jpg,1920,1080,4,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0097.txt,true,987164f3c561f29e698ad48b390c51ee39ab0c2697739309818d76cc68dc9088
914,dilara.zip,134,135,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0098.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0098.txt,true,38c35a908cd6cf69dab25267b5f8c95b1d37f082c414d3636dc995a5dc774ae1
915,dilara.zip,135,136,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0099.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0099.txt,true,006eb16aa8c119ff7af4ce793637d301ea954d4e1be6904532c521223bd19f78
916,dilara.zip,136,137,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0100.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0100.txt,true,bc74fd9b3bda8dbf7b8d8f90d0f5130daec28a1ad3fb9acb9fc2418ec1c18753
917,dilara.zip,137,138,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0101.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0101.txt,true,750f604375f6373c6d6be663d76430d56cc49e79aa8ac54dda1d49c2cc1b4dac
918,dilara.zip,138,139,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0102.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0102.txt,true,d83e114043ec991f950acb790251aace9b971bf0dc910845652e32cc283f5a44
919,dilara.zip,139,140,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0103.jpg,1920,1080,3,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0103.txt,true,e5bda96dc8540399c4889d8ac41eecbd6946933ca905a4f5f932dcf157513979
920,dilara.zip,140,141,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0104.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0104.txt,true,e8aa217c3601b6bfca874538bb682c4536c72ec87dc8ec60f67edb20f3982dc6
921,dilara.zip,141,142,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0105.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0105.txt,true,72f6ad29b64d66fbff9030604a7258051a8f4cb8436f118605217c35d6aff601
922,dilara.zip,142,143,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0106.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0106.txt,true,74581bf32b07d242b19a1bf223ce9da2ce963ece53f4add1308a0a19f13d4b5e
923,dilara.zip,143,144,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0107.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0107.txt,true,67f4de77474dc9f303ba8a28c1b693a56b55e5f2abb7608d81f244029e099771
924,dilara.zip,144,145,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0108.jpg,1920,1080,3,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0108.txt,true,8f9232eae5fe5494608e032de3f02580dcfae03027253276eca0da07010d7a21
925,dilara.zip,145,146,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0109.jpg,1920,1080,7,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0109.txt,true,8ed20e819cca461023003a9258fabb8bbf0c9ec934d8aff8536d0d52bbe2fa7c
926,dilara.zip,146,147,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0110.jpg,1920,1080,5,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0110.txt,true,df5fa22756ca2b310d447e60752ec938a20c79a0580fa9a0935c2284c72ad72c
927,dilara.zip,147,148,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0112.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0112.txt,true,8b56138d98de9274f27dd7e78cdb62fc8748af34be70a9048015ad046d4b5781
928,dilara.zip,148,149,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0113.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0113.txt,true,34753ed65666c0b7e7059a5c08ec021b3c1d106636f5a63d2efbd03261504eb6
929,dilara.zip,149,150,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0114.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0114.txt,true,ae56d6d8a056e5edfc8b5aa38f707248c5bc829d5da72a6693ec7fb9c88e80ae
930,dilara.zip,150,151,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0115.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0115.txt,true,658e0b0aa5ede30f085e72cf8004f22b05f0a44875d31b2667c1d0801a69350f
931,dilara.zip,151,152,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0116.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0116.txt,true,005ef8fc3d08a41b76eb0512634535ca83b3747d9447362c8efb962eea713266
932,dilara.zip,152,153,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0117.jpg,1920,1080,0,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0117.txt,true,f22de0df5ac903f3166df4a5e60e2a9aeaea0327297fbbcce298971b3679f850
933,dilara.zip,153,154,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0118.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0118.txt,true,eab93994cf436b8eb7da89269a9ce52a4321765f25fc9f6ff4151c28a3b20fcf
934,dilara.zip,154,155,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0119.jpg,1920,1080,1,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0119.txt,true,e185f7cfca54d8c551c319d26e383267b4276d58445b1cbfb5a7e90e0eadc1d5
935,dilara.zip,155,156,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0120.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0120.txt,true,18004549ce6a1c42dfb8a5b21e31418c527615e8077d7abde308807ce14137cb
936,dilara.zip,156,157,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0121.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0121.txt,true,edf695c230ac809022d48be16a142db948aabe7a53347eac1f4cb4deb05eb8d2
937,dilara.zip,157,158,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0122.jpg,1920,1080,2,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0122.txt,true,e5c12e668f184ae7c5b291a67e2762fc50d899562d7dc58869572a1da17bbe2b
938,dilara.zip,158,159,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0123.jpg,1920,1080,3,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0123.txt,true,8fc629d43a6abd33dd4eb3440860edfd1ddd07223b4a7d86b4e85d3f9230cc89
939,dilara.zip,159,160,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0125.jpg,1920,1080,6,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0125.txt,true,ef1be844bcd5bb2130a9476fc3c6d0e2b2106d1da0993d31a12f4110d0910648
940,dilara.zip,160,161,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0126.jpg,1920,1080,6,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0126.txt,true,d0366c9d82549acce7e3f5eb2987a66329d214c719c91f34beee5fe2a034b367
941,dilara.zip,161,162,tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0127.jpg,1920,1080,7,yolo/labels/tatbikat_videolarindan/vid02_mke_operation_exercise_turkish/vid02_mke_operation_exercise_turkish_0127.txt,true,655b8954958b17166f820200ebb9cfa476f682b2f05154393506c17238c78a55
